122: (574.207256, -787.484601)
123: (-857.448886, 613.576038)
124: (-558.427804, 888.215905)
125: (196.322958, -307.734332)
126: (-793.157427, -339.397111)
127: (-233.884054, -19.119878)
128: (131.204272, 407.206403)
129: (380.604868, 150.254082)
130: (-937.738683, 383.373773)
131: (996.949811, 523.310461)
132: (-411.526365, 946.139634)
133: (-253.873965, -29.738888)
134: (-369.135999, 529.800850)
135: (548.920728, 519.174116)
136: (-926.380519, -285.506123)
137: (-435.760205, -4.691900)
138: (-388.065673, -715.415226)
139: (238.725686, 781.688007)
140: (-727.827641, 304.108171)
141: (-333.847059, 296.897205)
142: (-826.698054, -477.506181)
143: (-996.680297, 0.569389)
144: (-286.075512, 551.446639)
145: (-556.138539, 491.843714)
146: (-207.258939, -264.021058)
147: (-45.709065, 269.612795)
148: (573.720967, 354.338051)
149: (651.235256, -783.971308)
150: (261.477489, -916.554194)
151: (-917.123583, -909.295873)
152: (460.742512, -411.264803)
153: (903.108516, -20.369415)
154: (284.390473, -290.304958)
155: (-559.917753, -652.588757)
156: (-6.926808, 858.874553)
157: (-642.845861, 651.757829)
158: (-568.312023, -989.647465)
159: (898.943338, -343.699736)
160: (-754.964538, 613.669511)
161: (634.038926, 337.652162)
162: (-627.957119, -324.792590)
163: (-977.381347, 352.165179)
164: (211.039732, 362.720337)
165: (14.478166, 778.565592)
166: (-768.213056, 920.690078)
167: (-264.389814, -756.860494)
168: (370.530005, -403.409145)
169: (741.061306, -445.867915)
170: (770.660505, 171.527265)
171: (523.692444, 878.406890)
172: (241.127227, -374.820223)
173: (153.385814, 346.826711)
174: (267.516790, 906.621375)
175: (663.481868, -615.597510)
176: (-19.006654, 228.688361)
177: (-674.556276, -961.579132)
178: (-133.106397, 685.979684)
179: (-564.386573, 925.608638)
180: (-300.428861, -980.148786)
181: (-326.975497, 899.514773)
182: (-806.136147, -964.168812)
183: (579.766321, 677.659845)
184: (-906.348206, 542.210690)
185: (-503.789822, 487.927320)
186: (-173.907003, 219.379894)
187: (144.988532, -685.226078)
188: (665.374863, 604.926570)
189: (504.441343, -274.645614)
190: (238.814425, 713.241536)
191: (-390.901380, -283.825393)
192: (826.036082, -776.194654)
193: (264.121974, -904.275330)
194: (-123.655223, -260.417184)
195: (945.643261, 720.129932)
196: (325.056501, 613.293216)
197: (-887.938830, -190.211129)
198: (903.452666, -920.270840)
199: (204.096232, -362.687721)
200: (-138.882374, -469.757698)
201: (374.033028, -326.680342)
202: (587.097525, 17.355881)
203: (-737.485813, -480.393154)
204: (93.686369, 747.127393)
205: (-937.338523, 32.115493)
206: (-952.386333, -53.712454)
207: (-416.400175, 726.748864)
208: (196.506562, 546.573097)
209: (-873.253439, -799.320225)
210: (816.676106, 834.559846)
211: (314.953000, -136.850660)
212: (-883.978053, 508.744392)
213: (540.859885, -498.643022)
214: (552.355477, 797.252996)
215: (524.001859, 836.343660)
216: (-382.916757, -482.325099)
217: (281.645324, -359.275850)
218: (193.835696, 709.612910)
219: (846.463570, 269.187582)
220: (777.931974, -307.692634)
221: (806.335656, -213.865961)
222: (-11.118956, 461.766857)
223: (-298.110517, 851.484985)
224: (333.810084, 546.677247)
225: (905.953098, -653.718629)
226: (363.331539, -366.260186)
227: (635.447768, -526.005554)
228: (833.698188, 491.994929)
229: (705.860890, 544.209676)
230: (-5.976533, -326.171760)
231: (177.656744, 507.729900)
232: (-54.407147, 922.311794)
233: (-576.030423, 840.699074)
234: (-206.959260, 668.726527)
235: (-194.732080, -89.393801)
236: (581.388731, -987.958369)
237: (-532.168044, 667.189087)
238: (993.360846, -256.330130)
239: (764.060031, 827.345951)
240: (749.657744, -809.406655)
241: (-650.105729, 838.976459)
242: (507.702985, 414.207198)
243: (503.601000, -955.258786)
244: (-943.217155, -399.329444)
245: (-66.518530, -376.468819)
246: (-632.798949, -855.761403)
247: (-683.107353, -913.381386)
248: (722.788041, -994.153578)
249: (-833.130037, -23.503392)
250: (-437.710590, 929.430776)
251: (-884.689562, 774.133420)
252: (-173.462863, -398.540672)
253: (-775.009490, -316.821690)
254: (172.583093, 530.757736)
255: (-444.139122, -19.993575)
256: (14.147153, 46.908806)
257: (-70.412198, 769.779691)
258: (-699.210467, 231.378297)
259: (-5.511716, -475.735699)
260: (-874.276371, 715.098658)
261: (-31.920348, -718.816742)
262: (-249.574477, 861.761718)
263: (881.755293, 348.649428)
264: (395.558234, -400.461694)
265: (170.241385, 931.289845)
266: (-162.668142, -423.527598)
267: (-899.263297, 865.158623)
268: (-580.257280, 766.110409)
269: (484.927150, 479.919827)
270: (-341.681545, -876.874954)
271: (-225.524381, 288.855989)
272: (-689.317683, 862.518918)
273: (793.808762, 61.146266)
274: (-484.673864, -182.362799)
275: (-47.521421, 471.811198)
276: (-237.921607, 580.302356)
277: (-60.222183, -56.637396)
278: (933.512350, -885.565611)
279: (174.421600, 744.679849)
280: (607.198766, -867.172392)
281: (-928.318659, -452.309271)
282: (634.672070, 482.141194)
283: (-953.952393, -954.406512)
284: (534.708868, 549.928520)
285: (606.565917, 372.073141)
286: (257.638752, -622.175345)
287: (-366.855194, 479.234344)
288: (-346.406736, -19.097986)
289: (471.407257, -732.545919)
290: (214.687113, -484.647601)
291: (-439.054113, 98.245010)
292: (648.173530, -275.236260)
293: (647.309400, 565.528812)
294: (-187.704157, 493.932710)
295: (973.167054, -632.808139)
296: (651.906125, -903.674797)
297: (-636.220715, 282.017100)
298: (-766.664700, -17.665527)
299: (-115.910537, 380.060837)
300: (-655.297097, -748.175826)
301: (-313.704638, 813.641226)
302: (-307.573936, -544.563153)
303: (177.371292, 584.581454)
304: (488.256250, -194.613962)
305: (476.631062, -181.983509)
306: (-199.649036, -994.932126)
307: (-374.992963, -628.496369)
308: (-376.672195, 98.467154)
309: (-912.108381, -540.451205)
310: (85.014358, -247.753772)
311: (-832.335226, -100.738085)
312: (-295.352047, 44.253866)
313: (-226.237375, -420.453233)
314: (415.385359, 464.293446)
315: (92.789815, -821.089625)
316: (-919.556780, 153.564937)
317: (-694.016142, 351.624471)
318: (-599.378243, -551.770782)
319: (652.508867, 133.079217)
320: (177.333083, -197.373384)
321: (617.826618, -735.122894)
322: (199.416340, -570.902854)
323: (391.992479, -644.258680)
324: (-797.823616, -921.507010)
325: (-273.131481, 194.561894)
326: (-746.332676, -312.286408)
327: (-445.365625, 56.528136)
328: (-253.901520, 66.546480)
329: (801.669374, -855.726036)
330: (-426.628889, 728.530414)
331: (-372.789093, -54.960034)
332: (976.467044, -273.385043)
333: (-467.946937, -933.322725)
334: (245.609133, 426.331440)
335: (-482.859576, 959.823614)
336: (26.370094, 339.942632)
337: (195.668668, 513.429350)
338: (-241.959764, 122.417050)
339: (177.377085, -571.089550)
340: (-844.474593, -447.814034)
341: (381.136759, 525.550901)
342: (-951.882341, -139.822299)
343: (-99.645912, -631.394117)
344: (971.336749, -779.992249)
345: (293.421599, 783.180656)
346: (-905.597706, -230.221897)
347: (-801.311447, 935.491788)
348: (383.305821, 640.261573)
349: (-165.812474, -484.908711)
350: (624.731010, 708.909123)
351: (340.303240, -723.939746)
352: (-503.931994, 804.448403)
353: (-587.629058, -267.948378)
354: (498.170276, -482.865177)
355: (418.356964, 813.020476)
356: (453.282048, 903.475331)
357: (388.384042, -957.293839)
358: (666.202962, -289.226069)
359: (-13.165815, 587.884901)
360: (-392.333304, 796.791594)
361: (-64.739972, 647.186359)
362: (130.051535, 49.390682)
363: (-862.411157, -807.659733)
364: (711.135063, -916.176650)
365: (-873.470489, 671.577065)
366: (960.803134, 850.126129)
367: (-438.011030, 864.325840)
368: (661.117434, 805.518160)
369: (-452.704518, 283.495822)
370: (-332.886503, -151.159626)
371: (958.819359, 481.235836)
372: (397.412487, -445.778592)
373: (117.355656, -882.107682)
374: (-732.233810, -356.736076)
375: (-221.061916, 543.194496)
376: (348.712655, 810.895869)
377: (-94.391691, -896.804412)
378: (47.964038, -515.337779)
379: (996.573615, -133.566719)
380: (579.345311, 446.211344)
381: (328.319026, -475.425501)
382: (-832.161577, -826.987496)
383: (370.181992, 231.386849)
384: (42.282718, -543.439599)
385: (440.244011, -904.485047)
386: (-419.822826, -186.528456)
387: (320.095175, 171.729263)
388: (617.940608, 475.251619)
389: (-950.677120, 371.001212)
390: (197.988708, 237.610145)
391: (-468.996994, 771.465031)
392: (314.904630, 807.377167)
393: (-711.862214, -211.906722)
394: (398.435179, 738.348135)
395: (910.077399, 358.464023)
396: (-833.715641, 214.112294)
397: (585.113507, 481.090109)
398: (-718.700255, -403.293646)
399: (174.758677, -638.338262)
400: (-445.715429, -346.931081)
401: (-558.837803, 488.168637)
402: (226.516772, -837.344164)
403: (195.808186, -293.774176)
404: (507.886471, -138.889816)
405: (619.979925, -381.148046)
406: (784.441692, 227.375107)
407: (-865.713370, -225.354388)
408: (-572.285469, -693.675623)
409: (-181.844260, -758.269125)
410: (595.613289, 764.199590)
411: (57.973766, 209.567378)
412: (348.457194, 634.861891)
413: (-16.009936, 534.962407)
414: (762.337515, 833.494726)
415: (58.849114, 208.515671)
416: (902.191294, -408.486125)
417: (-166.755251, 850.654109)
418: (614.853700, 37.351788)
419: (-246.919167, 374.735317)
420: (9.597208, -897.547917)
421: (432.510324, -870.930778)
422: (704.425504, 585.710767)
423: (-794.226438, 762.378406)
424: (170.864531, -156.667055)
425: (-7.321164, 272.849871)
426: (-310.201659, 653.778336)
427: (-28.513653, -533.690031)
428: (-431.237948, 716.310667)
429: (-587.241445, -889.776777)
430: (-475.487544, -881.494834)
431: (643.873240, 449.350766)
432: (-606.017821, 746.584999)
433: (-19.434870, -252.345875)
434: (906.124211, 530.516177)
435: (64.206208, -39.254543)
436: (-755.565211, -36.466731)
437: (926.243508, -417.788539)
438: (299.283373, 689.415170)
439: (138.765935, 637.576748)
440: (-384.161747, -910.251937)
441: (162.597811, -593.636588)
442: (-124.152765, -619.990504)
443: (659.245047, -976.108613)
444: (12.575343, 42.995556)
445: (-460.784095, 392.090518)
446: (81.505687, -11.994937)
447: (649.571684, -461.118464)
448: (-371.370401, 323.178120)
449: (916.814709, -170.563195)
450: (-790.553699, -606.050122)
451: (582.158734, 913.129574)
452: (956.125130, -622.225917)
453: (-14.316434, -874.102832)
454: (-886.097769, 880.200774)
455: (341.319238, 281.149123)
456: (-604.327244, 6.732931)
457: (177.296126, 849.348086)
458: (-455.398208, -791.435870)
459: (704.565444, 282.257573)
460: (-904.483490, 165.843949)
461: (-39.946781, 254.576493)
462: (-134.777266, -330.715790)
463: (-611.864914, -31.116887)
464: (37.849818, -435.443993)
465: (-284.792080, 299.443532)
466: (90.879403, 600.644340)
467: (-882.901913, 410.038250)
468: (575.882199, 533.735221)
469: (788.311713, 720.807372)
470: (-51.523161, 3.587533)
471: (34.704420, -587.971625)
472: (-23.415618, -616.914339)
473: (-916.357872, -470.695953)
474: (71.340293, 826.145216)
475: (236.183466, 258.817542)
476: (-792.552762, 447.812935)
477: (168.620307, -969.768176)
478: (973.355710, -903.138937)
479: (-491.110562, 763.111774)
480: (380.026113, -368.314551)
481: (-839.010505, 871.131863)
482: (697.277079, 106.303379)
483: (365.120921, -606.220612)
484: (54.033547, -173.420854)
485: (-143.189029, -242.491612)
486: (-145.630548, 326.328865)
487: (-89.440639, -205.219236)
488: (573.533788, -974.001168)
489: (-845.133031, 69.471995)
490: (-175.775375, 187.488093)
491: (793.708705, 221.396862)
492: (-394.817716, 437.108137)
493: (679.599750, 513.193428)
494: (-839.522293, 779.156352)
495: (-984.375589, 613.238698)
496: (587.239865, -164.280419)
497: (233.752415, -293.348757)
498: (480.836850, -450.653658)
499: (-672.050520, -648.994065)
500: (86.102202, 192.683912)
501: (705.877341, 259.426465)
502: (-38.582818, -52.903657)
503: (666.142355, -872.792249)
504: (37.072667, -551.321449)
505: (844.670206, -660.538119)
506: (111.191777, 630.776957)
507: (279.771022, -722.340416)
508: (-915.024329, 454.985514)
509: (-714.411979, 722.507425)
510: (775.411082, -640.663868)
511: (513.456116, 356.820984)
512: (908.142433, 380.690770)
513: (-41.228889, -501.706738)
514: (132.483694, -678.372304)
515: (400.712720, -785.773495)
516: (240.759009, 909.703115)
517: (632.210539, -102.940022)
518: (743.603890, -484.118988)
519: (840.939972, 544.110712)
520: (924.801482, 628.942656)
521: (-130.649393, -580.214737)
522: (258.587040, 54.113998)
523: (839.887493, -453.515744)
524: (-363.218858, 911.675528)
525: (-14.615549, 743.983275)
526: (-228.102262, -252.226075)
527: (796.336787, 822.868234)
528: (451.810890, 320.019681)
529: (900.234417, -805.619675)
530: (859.733673, 520.981174)
531: (974.496918, -793.158026)
532: (-704.833554, 816.085157)
533: (-560.068432, 736.196191)
534: (988.422266, 492.947985)
535: (315.816218, 675.337565)
536: (-995.357246, 193.065959)
537: (-998.685634, 195.680760)
538: (716.661935, 872.534338)
539: (-665.692364, -338.308141)
540: (-154.393298, 362.019800)
541: (98.215991, -567.643559)
542: (60.591543, -359.845350)
543: (-35.182915, -377.294629)
544: (570.360588, 494.122260)
545: (-689.803020, -980.544944)
546: (-853.079281, 985.506002)
547: (323.814142, -126.498434)
548: (-488.518234, 979.272580)
549: (546.916139, 695.301592)
550: (55.146942, -544.769790)
551: (-922.064419, -127.950313)
552: (-622.072572, -47.001840)
553: (27.546784, 488.936757)
554: (-474.442758, 815.964354)
555: (-942.462787, -288.695270)
556: (-267.967850, 469.133510)
557: (-164.435101, -691.087727)
558: (-235.857517, -406.307114)
559: (534.257426, -430.781917)
560: (-477.783757, 711.818171)
561: (-200.754927, 186.546137)
562: (-2.510490, 785.354316)
563: (-74.049586, -749.918925)
564: (-219.052435, -393.669544)
565: (84.757271, -579.293094)
566: (-985.600208, 912.981480)
567: (343.763396, 128.883665)
568: (-840.701836, -144.393222)
569: (330.939359, -712.834301)
570: (-498.188616, 190.109033)
571: (940.027959, -654.377425)
572: (48.046969, -71.157062)
573: (-650.450157, 145.637509)
574: (-58.618988, -931.955751)
575: (-60.839416, 832.095630)
576: (976.488852, -550.807233)
577: (263.641534, 659.652462)
578: (-849.761495, 919.301188)
579: (573.678613, 248.323991)
580: (319.481054, 491.437775)
581: (637.075283, 207.948849)
582: (-139.904600, -761.889574)
583: (-593.985204, 322.006194)
584: (872.813426, -45.283282)
585: (704.935744, 518.780327)
586: (-438.081514, -232.353462)
587: (480.677454, 293.356537)
588: (784.794313, -388.015529)
589: (-595.964378, 376.071293)
590: (137.960867, 215.640523)
591: (-537.646716, -38.898264)
592: (84.181546, 180.322392)
593: (-699.102720, -445.200212)
594: (-677.553675, -688.301221)
595: (981.657759, 782.430068)
596: (-170.445597, 728.479354)
597: (104.550646, -305.885533)
598: (521.526056, -438.891949)
599: (-477.790213, 276.877710)
600: (-457.200102, -16.548016)
601: (-461.748229, -694.903578)
602: (-383.204799, -442.431416)
603: (-224.861483, -255.922667)
604: (-984.402020, -319.636295)
605: (-625.521828, -663.996009)
606: (-102.887958, 305.921763)
607: (-582.799473, -675.853571)
608: (-692.401587, -493.738980)
609: (-188.642558, 489.789453)
610: (932.220868, -590.984750)
611: (846.907417, 68.024542)
612: (387.660837, -714.106486)
613: (-378.102495, -251.726282)
614: (-557.648046, -366.451205)
615: (-42.304776, 204.318556)
616: (698.057535, 376.749491)
617: (-866.538943, 182.307897)
618: (773.292647, 395.257363)
619: (-463.281905, 508.231593)
620: (222.338079, 371.771603)
621: (-623.497886, -24.355955)
622: (-390.807161, -143.099652)
623: (-347.418208, -502.040544)
624: (878.790034, 56.674479)
625: (238.982376, -390.723285)
626: (785.980649, -499.930950)
627: (-8.162542, -83.984587)
628: (455.756190, -964.330703)
629: (-988.686658, -912.372222)
630: (55.471874, -581.993457)
631: (-84.034001, 980.424057)
632: (37.098536, -380.541661)
633: (-771.264946, 252.241800)
634: (752.172750, 920.831022)
635: (4.815609, -906.713445)
636: (871.044147, 821.777109)
637: (-734.149330, 800.225882)
638: (-382.219339, -51.830380)
639: (-32.254437, -640.877112)
640: (-21.418773, 137.230386)
641: (-389.472186, -633.789820)
642: (554.620842, 156.437463)
643: (-63.150907, 892.816142)
644: (714.593250, -559.834124)
645: (-360.060005, 33.150483)
646: (-84.980863, -430.875071)
647: (-71.752182, -637.610056)
648: (774.840441, -532.022158)
649: (-165.811977, 235.783989)
650: (-392.221451, -207.937791)
651: (-100.753932, 299.877519)
652: (-859.711643, -183.493272)
653: (216.643755, -502.453545)
654: (-933.328616, -170.583673)
655: (-808.193729, 605.448191)
656: (137.470349, -984.106428)
657: (-219.890417, 53.304359)
658: (-261.242150, -303.584416)
659: (-603.461935, -457.051641)
660: (640.544913, 441.433025)
661: (-943.886571, 644.996216)
662: (815.579889, 577.673205)
663: (-183.121395, -980.547739)
664: (964.654167, -954.154585)
665: (7.458944, -647.589217)
666: (951.173633, 864.140680)
667: (-321.192320, 808.040440)
668: (249.473465, -700.754370)
669: (-345.750585, -977.739186)
670: (555.412390, 952.871207)
671: (-933.418946, 991.911880)
672: (-946.066465, 682.999601)
673: (-330.588818, -879.274148)
674: (743.414827, -852.923680)
675: (-660.964120, 854.207163)
676: (-554.961532, 845.270278)
677: (-823.009464, -174.372844)
678: (-127.244050, -847.146684)
679: (839.058564, 176.081169)
680: (859.080770, -41.353804)
681: (-920.627952, 960.876941)
682: (813.800620, -307.830055)
683: (-162.037218, 754.994302)
684: (600.264580, -488.999947)
685: (663.372791, 679.753460)
686: (526.900144, -918.651536)
687: (-94.732704, 810.015945)
688: (-851.369749, 889.734172)
689: (-850.611112, 614.915098)
690: (-922.745154, -164.690401)
691: (919.684704, 524.378799)
692: (13.378746, 419.491990)
693: (-99.245449, 744.919225)
694: (663.570761, 318.648215)
695: (128.664159, 143.188034)
696: (32.922206, 855.599999)
697: (470.515097, -188.072085)
698: (-352.762486, -687.121524)
699: (211.500323, -279.823744)
700: (699.315734, 735.619801)
701: (-480.539026, -368.998983)
702: (687.647197, 416.811075)
703: (559.999109, 614.530188)
704: (-470.130187, 548.376871)
705: (-736.448956, -24.399685)
706: (-711.521210, 811.948157)
707: (-91.771901, 154.055104)
708: (889.674906, -49.531206)
709: (418.530189, -14.355592)
710: (431.166667, 416.736968)
711: (31.267156, 718.834006)
712: (-267.210877, -60.541726)
713: (-84.941411, 775.948161)
714: (587.896317, 454.529905)
715: (-608.585009, -867.384754)
716: (916.915960, -60.404669)
717: (-74.760261, 382.797563)
718: (-799.534531, 364.112275)
719: (-82.946281, -81.179796)
720: (-141.721522, -774.241655)
721: (-550.189816, -446.688265)
722: (901.218170, 742.609707)
723: (-609.994460, 288.510202)
724: (348.914871, -876.536939)
725: (259.334502, -303.980100)
726: (668.092375, 426.694765)
727: (-507.874561, 221.869748)
728: (996.111404, 455.012806)
729: (901.701071, 899.384570)
730: (-641.994276, -502.141702)
731: (790.651904, -320.785513)
732: (197.322452, -641.255721)
733: (945.235821, 492.843967)
734: (-919.538733, -405.196706)
735: (-627.066454, 465.562668)
736: (-920.575475, 953.268393)
737: (852.652962, -853.866429)
738: (356.008131, -937.918206)
739: (-258.703718, -525.535127)
740: (166.790848, -849.468715)
741: (342.312682, -428.209110)
742: (833.405816, -89.721717)
743: (-555.284386, -766.274085)
744: (-719.542477, 253.129204)
745: (-106.995633, -923.332192)
746: (861.250397, -813.478650)
747: (339.013776, 895.890607)
748: (745.359321, -488.663409)
749: (-916.872519, 343.186157)
750: (-432.907874, 38.788125)
751: (-805.062210, 294.400732)
752: (-547.529936, 762.188525)
753: (-685.520717, 163.642802)
754: (977.121451, -727.193131)
755: (623.083737, -242.705514)
756: (-731.368923, 439.771143)
757: (-782.957300, -805.638478)
758: (-844.426603, 609.270382)
759: (-903.671113, -668.109553)
760: (-430.298078, -270.893625)
761: (434.536427, -223.255951)
762: (950.449082, 329.315136)
763: (572.020651, -549.732956)
764: (989.504100, 398.090937)
765: (203.729414, -350.150792)
766: (959.421174, 192.384006)
767: (-860.493559, -871.738329)
768: (-142.631954, 420.019954)
769: (643.275905, 69.200338)
770: (-398.515474, 716.619365)
771: (-266.352321, -109.233682)
772: (-507.324619, 225.556713)
773: (575.707505, 16.644392)
774: (-209.028398, -456.854880)
775: (-328.593209, -712.514300)
776: (-132.534253, 766.924023)
777: (-836.124360, -37.219803)
778: (-753.839168, -536.792951)
779: (-646.026633, -479.101657)
780: (704.658370, -304.365729)
781: (321.010120, 623.615333)
782: (80.470213, -213.715518)
783: (926.229818, -959.874067)
784: (726.798089, 928.682128)
785: (965.901931, 204.109375)
786: (740.902326, -2.738243)
787: (481.839901, -15.980497)
788: (-320.346225, 404.685492)
789: (-28.300825, -282.358699)
790: (496.074217, -770.955339)
791: (-730.829405, -398.123044)
792: (-326.805172, -315.642337)
793: (-519.751712, -818.112227)
794: (820.850470, -752.380789)
795: (-768.361286, -187.863205)
796: (592.548698, 956.052787)
797: (238.411486, 901.458721)
798: (-672.414059, -247.455020)
799: (645.578064, 637.857845)
800: (-953.500181, -881.420901)
801: (699.533127, 277.538539)
802: (29.919328, 381.488927)
803: (569.352132, -312.262609)
804: (268.315395, 617.051982)
805: (-518.510703, -512.370912)
806: (759.825932, -398.002323)
807: (-35.860168, 455.039182)
808: (-336.460082, -642.877569)
809: (920.416108, 196.518172)
810: (578.007099, -379.450774)
811: (-691.713383, 635.604175)
812: (-252.656157, 92.010411)
813: (604.381324, -707.968245)
814: (105.970568, -556.259846)
815: (-11.299027, -147.398482)
816: (-790.276050, 593.803326)
817: (790.321499, -940.129125)
818: (319.579899, -409.643644)
819: (45.247818, -824.947887)
820: (-916.958298, 438.077719)
821: (146.045964, -31.162455)
822: (-587.422300, 655.158128)
823: (802.556610, 525.038352)
824: (-118.841678, 330.232755)
825: (-270.361880, 964.552412)
826: (374.196056, -793.179601)
827: (618.127488, 572.557119)
828: (-10.634838, -786.418683)
829: (-817.581138, -941.972285)
830: (-597.130413, -802.544602)
831: (327.582954, -950.205203)
832: (-280.437958, 296.044502)
833: (-260.596914, 633.079582)
834: (-426.259183, -741.976677)
835: (314.533796, -771.584692)
836: (-558.003376, -635.897865)
837: (577.870150, -890.546770)
838: (693.091371, -784.312717)
839: (-734.517919, -567.207270)
840: (863.251772, -822.686765)
841: (455.766347, 706.497333)
842: (448.474010, 812.878498)
843: (-584.463191, -505.884658)
844: (141.782523, 570.025877)
845: (460.572647, -298.639030)
846: (-82.951746, 469.340824)
847: (36.548094, 641.437300)
848: (-464.124065, 398.181258)
849: (104.678591, 782.290206)
850: (-595.168704, -728.328143)
851: (-234.212801, -404.336848)
852: (-974.362725, -840.149539)
853: (138.788569, -990.301236)
854: (-459.642059, -762.937734)
855: (-404.375034, 871.635524)
856: (269.816782, -419.638570)
857: (201.928776, 590.305453)
858: (318.633596, 243.808380)
859: (648.145228, 298.827835)
860: (-138.977373, -24.489719)
861: (-14.790954, -646.042714)
862: (408.980448, 538.716239)
863: (410.351763, 366.613184)
864: (-786.251754, 470.244090)
865: (60.549543, -982.311892)
866: (226.120272, 762.007384)
867: (-60.835218, -860.871255)
868: (-885.360974, 554.216776)
869: (-200.259490, 977.084791)
870: (-515.801030, 345.208105)
871: (711.821289, -104.449997)
872: (-574.694088, 660.985256)
873: (-643.297148, 271.531581)
874: (33.538965, -946.456303)
875: (-807.327558, 240.456372)
876: (794.673148, 771.765308)
877: (748.850099, -967.425399)
878: (-312.633504, -26.767992)
879: (131.217989, 797.125258)
880: (-458.110513, -8.781407)
881: (280.312989, -355.582475)
882: (-302.038778, -714.508000)
883: (954.964372, 702.412911)
884: (474.178218, -394.895327)
885: (-362.320725, 348.742730)
886: (375.510722, 678.483364)
887: (-475.608622, 221.936857)
888: (-230.718265, 553.796494)
889: (909.378969, -5.951876)
890: (-720.459876, 233.109343)
891: (-935.522255, -122.838949)
892: (517.734276, 169.631922)
893: (518.374652, 120.408233)
894: (-798.891597, -254.418252)
895: (-476.355110, 613.254872)
896: (-167.051366, -243.346150)
897: (-249.298026, 42.987835)
898: (276.097179, -608.632163)
899: (731.471113, -70.243915)
900: (-239.875837, 254.048694)
901: (374.456926, -684.269619)
